,"temperature_2m_(41.6351016, 15.908","relative_humidity_2m_(41.6351016, 15.908","precipitation_(41.6351016, 15.908","pressure_msl_(41.6351016, 15.908","surface_pressure_(41.6351016, 15.908","et0_fao_evapotranspiration_(41.6351016, 15.908","shortwave_radiation_(41.6351016, 15.908","direct_radiation_(41.6351016, 15.908","temperature_2m_(45.4821829, 9.2294","relative_humidity_2m_(45.4821829, 9.2294","precipitation_(45.4821829, 9.2294","pressure_msl_(45.4821829, 9.2294","surface_pressure_(45.4821829, 9.2294","et0_fao_evapotranspiration_(45.4821829, 9.2294","shortwave_radiation_(45.4821829, 9.2294","direct_radiation_(45.4821829, 9.2294","temperature_2m_(41.4418911, 15.5449","relative_humidity_2m_(41.4418911, 15.5449","precipitation_(41.4418911, 15.5449","pressure_msl_(41.4418911, 15.5449","surface_pressure_(41.4418911, 15.5449","et0_fao_evapotranspiration_(41.4418911, 15.5449","shortwave_radiation_(41.4418911, 15.5449","direct_radiation_(41.4418911, 15.5449","temperature_2m_(45.670795, 9.96259895222","relative_humidity_2m_(45.670795, 9.96259895222","precipitation_(45.670795, 9.96259895222","pressure_msl_(45.670795, 9.96259895222","surface_pressure_(45.670795, 9.96259895222","et0_fao_evapotranspiration_(45.670795, 9.96259895222","shortwave_radiation_(45.670795, 9.96259895222","direct_radiation_(45.670795, 9.96259895222","temperature_2m_(45.4284536, 10.1863","relative_humidity_2m_(45.4284536, 10.1863","precipitation_(45.4284536, 10.1863","pressure_msl_(45.4284536, 10.1863","surface_pressure_(45.4284536, 10.1863","et0_fao_evapotranspiration_(45.4284536, 10.1863","shortwave_radiation_(45.4284536, 10.1863","direct_radiation_(45.4284536, 10.1863","temperature_2m_(41.2663139, 15.8976","relative_humidity_2m_(41.2663139, 15.8976","precipitation_(41.2663139, 15.8976","pressure_msl_(41.2663139, 15.8976","surface_pressure_(41.2663139, 15.8976","et0_fao_evapotranspiration_(41.2663139, 15.8976","shortwave_radiation_(41.2663139, 15.8976","direct_radiation_(41.2663139, 15.8976"
111,19.097,93.367744,0.4,1006.9,1002.81683,0.48128638,829.0,638.0,17.630999,82.40213,0.2,1005.5,990.0553,0.36929542,658.0,301.0,19.956501,86.43888,5.6,1007.0,997.7728,0.48969895,789.0,535.0,16.406,84.929146,0.1,1005.8,981.9355,0.30123395,522.0,265.0,16.407,91.61062,0.8,1005.7,995.14886,0.25863615,432.0,109.0,19.8815,82.20482,0.4,1007.1,992.64484,0.47867724,773.0,598.0
112,22.297,89.03124,0.0,1010.9,1006.84674,0.4928302,810.0,660.0,17.331,92.67626,2.7,1006.7,991.38385,0.22020027,322.0,84.0,23.1565,90.185356,0.0,1010.7,1001.44543,0.5634932,863.0,702.0,17.006,93.54884,2.9,1007.3,983.5232,0.30696818,516.0,281.0,19.007,94.738464,1.4,1007.1,996.7419,0.44637755,765.0,521.0,23.481499,89.27228,0.0,1011.0,996.4814,0.5692094,863.0,701.0
113,23.147001,77.08876,0.0,1011.0,1006.90594,0.5626914,836.0,640.0,16.480999,92.555695,1.0,1008.0,992.3451,0.35895202,647.0,419.0,23.9065,84.8081,0.0,1011.2,1001.9566,0.5649759,786.0,600.0,15.556,90.077896,1.3,1007.4,983.0732,0.37773886,698.0,495.0,16.907,94.42003,4.8,1007.5,996.8049,0.41471964,739.0,534.0,24.2815,84.08975,0.0,1011.4,996.8832,0.58481395,793.0,611.0
114,21.097,88.04721,0.0,1014.9,1010.8031,0.4859321,755.0,586.0,19.480999,95.45937,2.7,1013.0,997.451,0.40491447,676.0,499.0,21.9065,86.99433,0.0,1015.0,1005.6929,0.48523533,730.0,530.0,18.605999,96.12442,4.5,1013.2,989.06,0.42349222,755.0,630.0,19.857,90.548584,1.3,1013.0,1002.3961,0.4270693,710.0,543.0,21.6815,84.32228,0.2,1015.1,1000.53503,0.43644187,621.0,391.0
115,20.797,83.18396,0.0,1015.6,1011.5256,0.51022696,854.0,687.0,18.380999,95.754715,3.8,1015.6,999.98663,0.3603735,638.0,390.0,24.8065,91.008804,0.0,1015.4,1006.1634,0.5850087,873.0,719.0,17.806,97.05801,0.9,1015.4,991.14856,0.4393759,749.0,545.0,18.807001,94.48195,0.5,1015.5,1004.8198,0.35446906,579.0,303.0,23.5315,87.48841,0.0,1015.5,1001.0994,0.564686,878.0,721.0
116,21.397001,77.6978,0.2,1018.8,1014.6982,0.51784015,853.0,687.0,21.331,95.06664,0.0,1022.2,1006.5643,0.4903762,800.0,639.0,23.5565,85.75303,0.0,1020.0,1010.6844,0.5741827,879.0,725.0,19.656,94.71598,0.1,1022.8,998.56165,0.46138933,804.0,645.0,20.057001,93.42912,0.2,1022.9,1012.17377,0.4614628,783.0,632.0,23.731499,86.80787,0.0,1019.5,1004.93005,0.57786465,883.0,727.0
117,18.847,79.77035,0.0,1020.3,1016.18066,0.50137335,911.0,760.0,22.081,73.69385,0.0,1026.1,1010.3826,0.5042517,827.0,692.0,19.2565,83.56371,0.0,1021.4,1012.06024,0.5107081,897.0,740.0,20.706,83.77192,0.0,1026.2,1001.93115,0.44933343,754.0,535.0,21.507,77.59042,0.0,1026.1,1015.4021,0.48183945,811.0,654.0,20.4315,86.17826,0.0,1020.8,1006.1482,0.54333323,899.0,741.0
118,20.847,87.668076,0.0,1020.6,1016.5311,0.551156,896.0,741.0,21.831,75.13279,0.0,1026.4,1010.88574,0.52083135,826.0,679.0,21.1065,73.2237,0.0,1021.3,1012.0812,0.5130028,770.0,588.0,19.855999,70.99485,0.0,1026.7,1002.5979,0.48965284,795.0,598.0,20.957,69.67816,0.0,1026.7,1016.11664,0.53527147,872.0,743.0,21.8315,83.725,0.0,1021.1,1006.54614,0.57234013,889.0,727.0
119,21.397001,77.9906,0.1,1018.9,1014.87384,0.47625434,740.0,600.0,21.031,69.20373,0.0,1022.5,1006.83246,0.511806,846.0,670.0,22.6065,65.980644,0.0,1019.5,1010.20374,0.58740294,888.0,728.0,19.406,70.26954,0.1,1022.6,998.383,0.44318852,717.0,547.0,20.807001,75.694496,0.0,1022.4,1011.62854,0.51596075,834.0,649.0,22.6315,69.96099,0.0,1019.2,1004.6994,0.541166,829.0,630.0
120,20.197,78.433395,0.0,1016.6,1012.54767,0.5311998,901.0,737.0,21.880999,86.19542,0.0,1017.6,1002.1766,0.49815002,789.0,625.0,23.706501,86.34054,0.1,1016.9,1007.57227,0.55259085,830.0,676.0,20.605999,78.873116,0.7,1017.7,993.8702,0.49771944,798.0,638.0,20.907,83.132286,0.2,1017.2,1006.7791,0.4915228,797.0,638.0,22.481499,86.08437,0.0,1016.9,1002.23285,0.5444612,850.0,698.0
121,20.147001,86.814156,0.5,1013.6,1009.50134,0.4985313,821.0,594.0,22.031,91.61215,0.0,1016.2,1000.65063,0.5045969,794.0,639.0,21.706501,89.06858,0.4,1014.0,1004.72314,0.5468427,856.0,667.0,20.006,82.34802,0.3,1016.3,992.0817,0.4629939,747.0,551.0,20.607,86.840416,0.2,1016.3,1005.60016,0.52765733,864.0,704.0,20.5315,89.29623,0.3,1014.0,999.4154,0.512704,851.0,640.0
122,20.247002,91.93178,2.0,1017.2,1013.09033,0.51660305,851.0,656.0,21.431,79.1425,0.3,1016.0,1000.4885,0.47266275,703.0,452.0,21.6065,95.18936,0.2,1017.0,1007.6549,0.4927204,773.0,583.0,20.956,76.89445,0.2,1016.0,991.9184,0.45736963,713.0,523.0,22.857,89.38934,1.7,1016.0,1005.4147,0.51911396,810.0,619.0,20.6315,92.03536,0.1,1017.0,1002.36475,0.4610623,726.0,534.0
123,19.147001,91.98858,0.0,1020.0,1015.8934,0.39613283,695.0,458.0,19.480999,93.60144,2.3,1018.6,1003.26953,0.44512588,730.0,442.0,23.0565,94.80092,0.3,1019.7,1010.3612,0.5193631,811.0,621.0,20.906,91.730286,5.1,1018.8,994.8874,0.4914564,781.0,513.0,23.307001,90.31639,3.0,1018.5,1008.0066,0.5232761,781.0,479.0,21.6815,97.67219,0.1,1019.8,1005.1878,0.51911885,830.0,652.0
124,20.697,83.66012,0.7,1020.4,1016.372,0.47962272,851.0,605.0,19.781,97.05743,3.3,1019.8,1004.4382,0.34011948,490.0,207.0,24.956501,93.86484,1.7,1019.9,1010.7379,0.58784384,848.0,610.0,19.956,98.6987,1.4,1019.6,995.8392,0.4359867,702.0,355.0,21.657,94.91299,1.3,1019.5,1009.0325,0.48377812,745.0,445.0,22.6315,93.2606,0.2,1019.9,1005.6446,0.53553724,855.0,635.0
125,17.847,90.594284,1.0,1018.0,1013.9204,0.3152126,709.0,318.0,15.231,94.2422,1.6,1021.4,1005.7929,0.13849305,225.0,8.0,19.1065,91.89918,0.6,1017.4,1008.17053,0.28965485,548.0,264.0,15.705999,98.69465,0.6,1021.4,997.1948,0.20180576,345.0,52.0,15.307,94.85252,1.4,1021.1,1010.41516,0.15706676,292.0,49.0,20.4315,91.55078,0.6,1017.6,1003.0925,0.26053125,356.0,133.0
126,19.097,92.254295,4.0,1016.9,1012.8135,0.33589387,578.0,207.0,20.281,93.0031,0.9,1021.1,1005.4839,0.3956839,631.0,383.0,17.5565,99.67353,5.4,1016.0,1006.7209,0.2360522,382.0,73.0,18.306,97.06939,2.5,1021.0,996.7623,0.34237784,585.0,376.0,19.557001,95.44278,0.3,1020.8,1010.0736,0.37532455,617.0,360.0,18.3315,92.44893,3.3,1015.9,1001.464,0.31976843,560.0,228.0
127,18.597,95.87245,5.2,1019.1,1014.99756,0.32164827,679.0,431.0,20.931,96.119194,0.5,1022.2,1006.6426,0.42853,667.0,365.0,18.3065,96.785866,6.5,1019.4,1010.1029,0.27719706,502.0,236.0,20.406,95.50531,7.1,1022.1,997.93665,0.4610449,755.0,506.0,21.357,95.15611,1.7,1021.9,1011.233,0.44761848,702.0,396.0,18.7815,98.36655,6.8,1019.3,1004.6546,0.35121816,645.0,455.0
128,21.897001,85.47467,0.0,1021.2,1017.1743,0.564526,906.0,757.0,24.431,91.73808,0.0,1023.7,1008.4876,0.52969944,803.0,647.0,22.6065,96.168755,0.2,1021.6,1012.2956,0.5500945,872.0,695.0,22.656,85.010925,0.1,1023.7,1000.13556,0.52078164,817.0,631.0,24.407,88.07735,0.0,1023.6,1013.2109,0.5644503,867.0,716.0,21.6815,98.03889,0.6,1021.3,1006.7119,0.5183791,825.0,627.0
129,24.147001,77.33945,0.0,1020.9,1016.9045,0.5940216,891.0,728.0,24.931,88.58484,0.1,1023.1,1007.7428,0.5416013,804.0,645.0,23.1565,90.97928,0.4,1021.4,1012.3315,0.5367097,864.0,681.0,24.206,88.12205,0.0,1023.2,999.3034,0.542325,824.0,666.0,25.707,82.84191,0.0,1022.6,1012.16907,0.54748434,820.0,655.0,23.5315,92.45743,1.2,1021.1,1006.92615,0.5617539,859.0,678.0
130,24.347,73.59315,0.0,1021.9,1017.8118,0.53840524,792.0,599.0,26.931,81.259415,0.0,1021.2,1006.1338,0.59112084,856.0,710.0,24.9065,92.78177,0.0,1021.7,1012.40607,0.57764703,851.0,687.0,25.906,87.73646,0.0,1021.1,997.7869,0.5974123,870.0,731.0,27.807001,80.16878,0.0,1021.0,1010.58966,0.610458,859.0,706.0,26.0315,88.35725,0.0,1021.8,1007.275,0.5920467,839.0,640.0
131,24.147001,70.13801,0.0,1022.7,1018.7054,0.59778905,918.0,766.0,27.431,87.241234,0.0,1021.0,1005.8071,0.5952223,847.0,698.0,28.0065,92.515144,0.0,1022.2,1013.2497,0.64722294,923.0,768.0,26.355999,81.09887,0.0,1020.9,997.4781,0.5992266,874.0,735.0,28.257,72.560074,0.0,1020.7,1010.36633,0.6137037,854.0,704.0,26.9315,88.06333,0.0,1022.2,1008.169,0.64083755,914.0,757.0
132,25.797,67.8964,0.0,1020.5,1016.5048,0.6326052,913.0,766.0,26.730999,87.765564,0.0,1020.2,1005.014,0.5543164,816.0,644.0,29.2565,91.88708,0.0,1020.5,1011.3447,0.6644615,909.0,756.0,26.406,90.44123,0.0,1020.1,996.60657,0.57730347,830.0,666.0,28.257,75.42891,0.0,1019.9,1009.56586,0.6108401,857.0,710.0,28.8315,91.037735,0.0,1020.6,1006.28455,0.6581603,913.0,759.0
133,28.147001,74.85264,0.0,1017.9,1013.8762,0.67240125,908.0,756.0,26.880999,89.40321,1.2,1019.4,1004.0092,0.5581679,825.0,667.0,28.0565,85.65744,0.0,1018.2,1009.0906,0.6952904,896.0,727.0,26.906,87.97522,1.9,1019.6,996.2356,0.48352364,765.0,555.0,28.857,81.88874,0.7,1019.0,1008.6278,0.53862214,756.0,528.0,28.731499,81.4883,0.0,1018.1,1003.8662,0.6940607,902.0,746.0
134,26.297,84.44338,0.0,1019.0,1014.9699,0.61124206,876.0,714.0,28.331,88.7961,0.9,1018.8,1003.77423,0.5907512,823.0,651.0,30.0065,87.815506,0.0,1018.7,1009.6108,0.6568609,890.0,734.0,27.306,81.299576,0.1,1018.8,995.693,0.5372055,762.0,572.0,29.057001,83.75861,0.0,1018.6,1008.31885,0.5887646,801.0,614.0,29.231499,85.26783,0.1,1018.8,1004.4388,0.6292241,858.0,692.0
135,25.597,78.20588,0.0,1019.9,1015.9352,0.51913804,772.0,620.0,27.730999,89.12748,2.7,1019.9,1004.7311,0.59961283,862.0,715.0,30.6565,87.51746,0.0,1019.3,1010.31824,0.6279812,804.0,646.0,27.256,84.0493,4.5,1019.8,996.3751,0.57098615,839.0,673.0,28.807001,85.181,0.0,1019.4,1009.0465,0.5962879,862.0,709.0,29.1315,90.87066,0.0,1019.3,1005.3504,0.60556823,821.0,646.0
136,27.147001,67.61225,2.2,1018.8,1014.83026,0.54121566,818.0,651.0,30.781,92.023224,0.0,1019.4,1004.02594,0.6478771,866.0,720.0,27.8065,86.99622,0.8,1018.5,1009.352,0.56383044,763.0,592.0,28.706,78.86349,0.0,1019.5,995.65247,0.6214327,860.0,715.0,31.157,80.67663,0.0,1019.3,1008.8664,0.6161433,868.0,715.0,27.7815,89.22202,0.7,1018.5,1004.263,0.55920714,786.0,608.0
137,26.947,81.12341,0.0,1023.2,1019.122,0.6727735,920.0,766.0,29.130999,77.77589,0.1,1025.2,1009.9266,0.63229823,821.0,668.0,27.706501,90.86226,0.0,1023.2,1013.96246,0.6936609,890.0,733.0,26.855999,74.648705,1.0,1026.2,1002.4023,0.5809561,786.0,598.0,27.207,70.42757,0.3,1025.9,1015.4327,0.5697555,788.0,586.0,27.731499,80.8066,0.0,1023.1,1008.6437,0.6813637,903.0,747.0
138,23.097,65.97413,0.0,1027.8,1023.6896,0.65488774,963.0,812.0,27.531,66.071884,0.2,1027.3,1012.12354,0.606047,856.0,701.0,25.4065,98.07534,0.0,1027.8,1018.38226,0.69932705,946.0,789.0,26.806,66.2829,0.0,1027.7,1004.03265,0.6139157,879.0,737.0,28.157,72.44799,0.0,1027.4,1017.0371,0.61749464,868.0,717.0,23.731499,69.581505,0.0,1027.8,1013.04016,0.635689,944.0,785.0
139,27.497002,55.432133,0.0,1027.8,1023.781,0.69582933,974.0,821.0,30.281,79.23,0.0,1026.7,1011.4084,0.6418018,847.0,689.0,30.6565,56.801514,0.0,1027.6,1018.4671,0.7386846,967.0,808.0,29.156,77.929,0.0,1026.8,1003.2824,0.65117913,865.0,718.0,30.857,70.42155,0.0,1026.6,1016.20654,0.65809363,863.0,710.0,30.1815,64.728195,0.0,1027.8,1013.43933,0.7042746,965.0,806.0
140,28.997002,61.995625,0.0,1021.5,1017.47095,0.6648146,913.0,765.0,32.081,82.81109,0.0,1020.9,1005.6262,0.6382674,838.0,653.0,32.8065,62.26647,0.0,1021.6,1012.45404,0.72911906,908.0,754.0,31.056,82.34303,0.0,1020.7,997.066,0.62762535,828.0,679.0,32.057,74.60311,0.0,1020.3,1009.90753,0.6453568,862.0,705.0,31.231499,68.97974,0.0,1021.7,1007.32745,0.6536918,908.0,753.0
141,29.697,80.907036,0.0,1014.6,1010.59546,0.6795848,913.0,766.0,29.531,84.17628,0.0,1014.5,999.3782,0.58102137,796.0,625.0,32.5065,81.04435,0.0,1014.8,1005.71625,0.7223048,906.0,752.0,29.656,83.72026,0.0,1014.6,991.1506,0.5654688,776.0,628.0,31.407,84.12766,0.0,1014.2,1003.88544,0.5985958,801.0,623.0,31.731499,76.13808,0.0,1014.9,1000.6498,0.7055851,905.0,751.0
142,29.397001,80.91999,0.0,1010.9,1006.92163,0.6572732,906.0,757.0,28.480999,85.90384,0.0,1010.1,995.0184,0.520596,703.0,484.0,32.5065,78.44917,0.6,1010.8,1001.786,0.695237,891.0,727.0,28.506,85.2543,0.1,1010.3,987.0633,0.50687706,679.0,429.0,29.657,78.38927,0.1,1009.5,999.29193,0.57129997,793.0,558.0,31.481499,88.360435,0.0,1010.9,996.77295,0.69259924,896.0,739.0
143,31.147001,80.27617,0.0,1010.3,1006.35724,0.72576565,938.0,791.0,27.480999,78.18752,1.9,1010.0,994.83765,0.53444505,730.0,470.0,34.7065,70.67003,0.0,1009.7,1000.78345,0.8045461,929.0,776.0,27.806,89.12149,3.6,1010.0,986.4148,0.5292237,738.0,475.0,29.057001,83.930984,2.7,1009.6,999.2268,0.6227857,847.0,671.0,35.6315,75.84981,0.0,1010.1,996.0197,0.79910654,926.0,767.0
144,32.497,46.087273,0.0,1016.4,1012.4726,0.7431036,925.0,781.0,24.681,95.348045,5.2,1017.4,1002.1187,0.47084466,719.0,451.0,35.9565,47.873066,1.2,1015.8,1006.8804,0.8175205,915.0,755.0,23.906,95.05131,4.9,1017.6,993.7888,0.5102889,779.0,556.0,26.257,91.76003,8.9,1017.2,1006.7434,0.5050884,719.0,415.0,34.0815,64.68952,0.0,1016.0,1002.00745,0.75278676,919.0,761.0
145,28.797,92.92559,0.0,1019.8,1015.79474,0.5841753,801.0,607.0,27.230999,94.11596,2.9,1021.4,1006.2954,0.5498425,781.0,608.0,32.9065,89.07488,0.0,1019.8,1010.71173,0.6961061,874.0,654.0,27.456,90.63278,1.5,1021.7,998.2482,0.5708533,800.0,632.0,27.957,87.4408,0.4,1020.9,1010.6319,0.54235595,737.0,517.0,31.6315,91.026474,0.0,1019.5,1005.219,0.68700296,889.0,678.0
146,28.147001,94.31634,0.0,1018.8,1014.84674,0.61083865,892.0,708.0,29.581,87.1142,0.0,1019.7,1004.493,0.55645305,776.0,629.0,31.8065,91.93081,0.0,1018.8,1009.82874,0.6652715,842.0,673.0,28.556,88.37384,0.1,1020.0,996.2702,0.5984753,815.0,628.0,30.607,85.95649,0.1,1019.7,1009.2801,0.5577639,765.0,583.0,29.0315,93.91543,0.0,1018.6,1004.43335,0.58947855,801.0,583.0
147,29.997002,87.60068,0.0,1012.3,1008.31604,0.7200737,923.0,776.0,28.730999,88.43455,0.3,1010.9,995.90283,0.57458186,738.0,505.0,31.3565,78.90233,0.0,1011.7,1002.6594,0.7047899,912.0,756.0,28.605999,89.03774,2.9,1011.5,988.1104,0.5453586,777.0,586.0,27.507,86.07553,3.9,1011.0,1000.7092,0.51188546,662.0,318.0,28.5815,89.50703,0.4,1011.8,997.54944,0.6299503,889.0,709.0
148,26.547,88.6172,2.5,1006.9,1002.9178,0.5075027,733.0,473.0,19.730999,85.05158,2.3,1009.6,994.3163,0.4388751,737.0,536.0,27.5565,83.3469,0.9,1006.9,997.9176,0.6309196,870.0,668.0,18.556,91.85361,4.4,1009.4,985.8008,0.3505373,603.0,440.0,19.557001,81.79347,2.7,1009.2,998.8184,0.27699906,389.0,226.0,27.731499,90.09389,0.3,1006.9,992.8099,0.5767438,819.0,561.0
149,26.797,84.90485,0.0,1013.1,1009.11096,0.63679576,926.0,776.0,21.380999,70.58898,0.0,1013.2,997.969,0.42639092,666.0,402.0,31.4065,89.97806,1.5,1012.7,1003.64764,0.7257578,916.0,759.0,21.456,82.2901,0.4,1013.8,990.1502,0.40270388,615.0,370.0,22.807001,69.36135,0.0,1013.8,1003.3604,0.495775,760.0,561.0,30.481499,98.76086,0.0,1012.8,998.5984,0.6791291,919.0,764.0
150,28.147001,73.417244,0.0,1014.4,1010.4227,0.58781534,795.0,496.0,23.781,89.783585,0.4,1015.2,999.9986,0.5102185,778.0,560.0,33.9065,80.243645,0.0,1014.3,1005.2531,0.6858041,862.0,590.0,22.855999,87.075714,0.5,1015.2,991.7052,0.53356636,838.0,654.0,24.407,90.45542,0.4,1015.2,1004.8084,0.470984,716.0,478.0,32.2315,88.881004,0.0,1014.0,999.9499,0.6586305,866.0,600.0
151,28.247002,88.23399,0.3,1016.4,1012.41296,0.6181643,868.0,721.0,26.380999,80.626144,0.0,1015.6,1000.70123,0.525847,761.0,566.0,32.8565,99.06813,0.0,1016.3,1007.26886,0.7400301,914.0,761.0,25.256,85.501785,0.6,1015.8,992.6922,0.5421893,784.0,573.0,27.157,79.01286,0.4,1015.4,1005.2635,0.5355362,759.0,567.0,31.731499,98.7514,0.0,1016.2,1002.00134,0.6916877,917.0,762.0
152,30.547,70.38131,0.0,1017.2,1013.30316,0.68638045,895.0,733.0,29.181,87.707245,0.0,1016.6,1001.6492,0.5946832,847.0,694.0,35.3565,93.9659,0.0,1016.5,1007.7121,0.78676385,915.0,762.0,27.855999,85.94676,0.5,1017.2,993.8956,0.55399996,764.0,546.0,29.307001,82.39758,0.0,1017.0,1006.723,0.61505765,856.0,689.0,32.9315,93.94018,0.0,1016.7,1002.84674,0.72490615,916.0,761.0
153,32.497,57.028603,0.0,1018.4,1014.5387,0.7160092,904.0,734.0,24.431,94.50069,3.5,1018.9,1003.94275,0.33014202,468.0,155.0,37.3065,67.295784,0.0,1018.0,1009.14465,0.73407894,907.0,752.0,24.605999,94.78062,6.5,1019.2,996.00745,0.30063286,427.0,116.0,28.057001,98.13046,2.4,1018.5,1008.2956,0.43982694,535.0,200.0,35.5815,74.23663,0.0,1017.9,1004.13776,0.75400263,911.0,755.0
154,33.197,66.07197,0.0,1018.2,1014.2491,0.7118748,906.0,747.0,28.831,96.24735,0.0,1019.1,1003.84015,0.59968823,856.0,691.0,36.2065,73.77067,0.3,1017.6,1008.67944,0.8098967,890.0,724.0,29.206,94.43977,0.0,1018.9,995.41833,0.6334882,878.0,731.0,31.357,95.11387,0.0,1018.3,1008.04944,0.65338486,856.0,704.0,35.781498,71.56693,0.2,1017.6,1003.5679,0.7433409,906.0,750.0
155,35.897,65.89678,0.5,1017.7,1013.7987,0.74690646,870.0,699.0,28.781,89.91075,0.1,1016.4,1001.2552,0.52553314,697.0,471.0,38.9565,74.75733,0.3,1017.4,1008.55945,0.76120436,898.0,723.0,29.556,87.84616,0.5,1016.6,993.2381,0.5846892,770.0,546.0,31.607,79.70193,0.1,1016.2,1005.90674,0.63982385,778.0,543.0,37.5815,74.06983,0.2,1017.3,1003.5177,0.7935693,909.0,757.0
156,33.397,54.72762,0.0,1014.3,1010.4542,0.7433304,928.0,780.0,29.630999,85.38087,0.0,1016.0,1001.0879,0.64593047,883.0,724.0,34.0565,62.066147,0.0,1014.2,1005.4692,0.81142414,914.0,759.0,29.656,88.104675,0.0,1016.3,993.33685,0.61333394,805.0,662.0,29.857,88.018776,0.1,1015.9,1005.79865,0.61762667,803.0,649.0,35.6815,60.30115,0.0,1014.1,1000.3375,0.71622735,885.0,724.0
157,31.247002,71.20769,0.1,1012.5,1008.56866,0.60562253,769.0,626.0,27.281,95.12202,7.9,1012.7,997.6307,0.5427136,782.0,583.0,33.5065,75.61976,0.5,1013.0,1004.06903,0.6300043,800.0,621.0,26.256,88.72998,14.1,1013.8,990.45166,0.5166914,750.0,573.0,25.907,91.32809,10.2,1013.1,1002.819,0.48265916,666.0,393.0,33.1815,65.99727,0.4,1012.8,998.81415,0.61845356,829.0,656.0
158,29.497002,86.53796,2.1,1010.0,1006.0853,0.6138531,846.0,667.0,26.980999,96.244514,2.8,1011.0,996.0417,0.5110201,758.0,577.0,29.7565,84.77084,2.3,1010.0,1001.15485,0.6253834,799.0,610.0,26.105999,94.42308,0.7,1011.4,988.21576,0.56576157,799.0,601.0,27.807001,93.53524,3.2,1011.3,1001.0876,0.57716286,803.0,629.0,29.5815,86.3738,2.3,1009.9,996.03784,0.62689185,843.0,658.0
159,22.797,89.34737,3.9,1007.6,1003.63513,0.46559015,727.0,386.0,28.230999,97.144455,0.0,1013.4,998.2767,0.69802344,912.0,766.0,24.8065,89.38649,6.9,1007.2,998.2394,0.556497,863.0,610.0,25.006,97.442055,0.0,1013.2,989.4878,0.56035167,843.0,666.0,25.757,95.58846,1.8,1012.7,1002.2771,0.5456978,804.0,596.0,24.231499,94.45746,12.0,1007.3,993.2778,0.40103436,607.0,215.0
160,24.947,85.62121,1.0,1011.2,1007.23047,0.5301824,811.0,578.0,29.480999,56.645447,0.0,1017.9,1002.67865,0.6472633,907.0,759.0,23.9065,93.21151,2.2,1012.2,1003.1977,0.3868456,657.0,444.0,28.605999,66.20825,0.0,1018.6,994.8139,0.68581766,912.0,765.0,29.707,59.99875,0.0,1018.2,1007.792,0.64475524,904.0,749.0,25.2815,92.59707,12.1,1011.3,997.18646,0.58234084,886.0,668.0
161,25.797,82.25969,0.1,1016.4,1012.4012,0.5688112,850.0,668.0,30.730999,71.27166,0.0,1020.0,1005.13556,0.6639488,895.0,745.0,25.8565,84.37317,0.2,1017.5,1008.4414,0.5823436,844.0,653.0,29.656,60.42162,0.0,1020.7,997.40393,0.66538733,891.0,738.0,30.407,67.38446,0.0,1020.2,1010.0308,0.62918776,882.0,721.0,26.731499,82.55918,0.0,1016.9,1002.70105,0.6147002,857.0,696.0
162,27.197,83.832184,0.0,1017.0,1013.0512,0.65644896,928.0,775.0,31.880999,66.32655,0.0,1021.2,1006.24915,0.6657453,885.0,735.0,27.456501,65.59223,0.0,1017.5,1008.60693,0.6943521,919.0,761.0,31.006,67.25042,0.0,1021.4,998.39734,0.64010215,833.0,664.0,32.557,66.157135,0.0,1021.0,1010.83453,0.6197693,830.0,618.0,28.2815,74.56076,0.0,1017.1,1003.132,0.69763887,919.0,760.0
163,29.497002,76.5323,0.0,1015.8,1011.88605,0.6897574,934.0,782.0,33.031002,71.206955,0.0,1016.5,1001.4804,0.6530212,841.0,664.0,29.9065,58.777576,0.0,1016.3,1007.24133,0.74624693,928.0,771.0,31.906,66.625114,0.0,1017.4,994.08606,0.65707254,844.0,666.0,32.906998,61.01513,0.0,1016.6,1006.327,0.64207536,876.0,727.0,30.8315,65.909325,0.0,1015.7,1001.76746,0.73147243,921.0,762.0
164,30.097,82.51372,2.4,1018.1,1014.102,0.6620349,896.0,721.0,30.380999,68.700874,0.0,1018.5,1003.687,0.6538244,849.0,676.0,32.0565,74.85663,1.6,1018.2,1009.15356,0.69683236,856.0,695.0,29.806,70.540855,0.6,1019.3,996.0773,0.6391828,829.0,622.0,30.357,65.45724,0.5,1018.7,1008.5727,0.6788874,877.0,721.0,30.4315,82.887955,1.0,1018.0,1003.7711,0.67421114,889.0,702.0
165,30.197,65.06475,0.0,1019.1,1015.186,0.6531123,908.0,740.0,30.531,66.88926,0.0,1018.7,1003.80023,0.6638052,875.0,724.0,33.3565,80.04977,0.0,1018.8,1009.8911,0.797863,922.0,763.0,31.006,76.74852,0.0,1019.0,995.91504,0.5881866,766.0,551.0,32.456997,67.12049,0.4,1018.7,1008.5084,0.59995615,789.0,594.0,30.8815,79.55297,0.0,1018.7,1004.72107,0.69074833,916.0,752.0
166,31.197,71.90468,0.0,1018.2,1014.208,0.72785497,922.0,770.0,34.381,93.69483,0.1,1018.2,1003.1201,0.6531363,840.0,663.0,33.7065,66.87325,0.2,1018.6,1009.52716,0.7786174,921.0,764.0,33.706,90.25616,2.5,1019.4,995.91486,0.59687996,786.0,613.0,33.757,82.168915,0.0,1019.5,1009.15405,0.63934183,847.0,669.0,33.9815,73.23111,0.2,1018.8,1004.5433,0.73233825,922.0,765.0
